body,title,url
"¡Más de 20 grados! Los récords de calor se multiplican en la Antártida y nuevos estudios alertan sobre los riesgos que plantea el calentamiento del continente blanco, con consecuencias potencialmente devastadoras para decenas de millones de habitantes de las megaciudades como Nueva York, Shanghai o Bombay.El 9 de febrero hizo más de 20,75 grados en la isla Seymur (también conocida como isla Marambio), que se encuentra al final de la península Antártida occidental frente al extremo meridional de América del Sur.",Alarmante multiplicación de récords de calor en la Antártida,https://www.eltiempo.com/vida/medio-ambiente/records-de-calor-en-la-antartida-463088
"Con la perspectiva que dan casi cuarenta años de historia, con muchos capítulos adicionales en la trágica historia del narcotráfico en Colombia ya revelados, La mala hierba puede leerse como una advertencia, como una crónica novelada que quiso llamar la atención sobre las grandes transformaciones socioeconómicas, culturales y políticas ocasionadas por el tráfico de drogas en medio de una sociedad complaciente.",La novela premonitoria de Juan Gossaín sobre el narcotráfico,https://www.eltiempo.com/cultura/musica-y-libros/alejandro-gaviria-habla-de-la-mala-hierba-novela-de-juan-gossain-463182
"No es un secreto que “está de moda” que los jóvenes cada vez más busquen opciones de estudio en el exterior con diferentes motivos. Programas de recreación, campamentos de verano, cursos de idiomas, educación continua, opciones de pregrado y posgrado, hacen parte del abanico de variedades que las agencias educativas ofertan a padres y estudiantes.
Y es que estudiar afuera se ha convertido en un sueño que muchos han podido cumplir. Aprender otro idioma, conocer nuevos sitios, socializar con nuevas culturas, hacer amigos de múltiples nacionalidades y disfrutar de abrir tu mente, son solo unos pocos beneficios que los jóvenes pueden experimentar a corta edad.
Aunque parece inalcanzable, Estados Unidos ofrece uno de los portafolios más amplios y de variedad de actividad para que los estudiantes puedan cumplir sus metas. Cursos de idiomas por un tiempo determinado y los ‘community college’ son las mejores opciones para quienes aún no saben qué estudiar pero quieren aprovechar el tiempo.
¿Estás interesado en conocer más sobre temas para estudiar en el exterior? Haz clic aquí, déjanos tus datos y uno de nuestros asesores se contactará contigo para brindarte la información que necesitas.
Esta última opción consiste en un programa de intercambio que les da la oportunidad a los interesados de estudiar un programa en institutos tecnológicos, con el fin de fortalecer sus habilidades y que puedan aplicar para un estudio profesional en dicho país.
Durante un año o más los estudiantes reciben una instrucción académica y entrenamiento profesional, dependiendo de la actividad que escoja. Esto servirá para que puedas desarrollar habilidades de liderazgo, independencia, fluidez de idioma y relacionamiento con los demás. Luego recibirás un certificado del tiempo que estuviste y tendrás la oportunidad de postularte a una universidad norteamericana para hacer el pregrado.
Si eres padre de familia y tus hijos aún no saben qué estudiar o qué opciones hay en el extranjero, puedes considerar varias en el mercado. Desde guiaacademica.com tenemos asesores dispuestos a asesorarte para que tu familia sepa dónde y cómo cumplir sus sueños.
 

",,https://www.guiaacademica.com/noticias/posgrado/que-tus-hijos-estudien-en-eeuu-y-decidan-su-futuro-academico-5413?cid=AUT_CON_PUB-REP-ET-EstuEUutm_source=eltiempo&utm_medium=cpm&utm_campaign=EstuEU
"Acelerar algunas iniciativas que ya están en marcha y definir un cronograma concreto para otras fueron algunas de las decisiones que se tomaron en el marco del taller de revisión estratégica de logros y metas del Gobierno Nacional para 2020, que terminó ayer en la hacienda Hato Grande.En concreto, fue una revisión de los ejes del Plan de Desarrollo del gobierno Duque.",El Gobierno definió ejes estratégicos de este año,https://www.eltiempo.com/politica/gobierno/el-gobierno-definio-ejes-estrategicos-de-este-ano-463266
"El juicio por corrupción contra el primer ministro en funciones, Benjamin Netanyahu, comenzará el próximo 17 de marzo, quince días después de las elecciones en Israel y, previsiblemente, en pleno proceso de formación del nuevo Ejecutivo.",Juicio por corrupción a Benjamin Netanyahu comienza el 17 de marzo,https://www.eltiempo.com/mundo/medio-oriente/juicio-contra-benjamin-netanyahu-primer-ministro-de-israel-desde-el-17-de-marzo-463510
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









","
Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
",https://www.eltiempo.com/mundo/asia/coronavirus-fotos-de-china-y-ciudades-vacias-como-wuhan-461726
"Aunque se trata de derechos claves que han sido reconocidos por la Corte Constitucional, el aborto, la eutanasia, el matrimonio gay, la dosis mínima o la protesta social no tienen hoy alguna regulación por parte del Congreso.",Las 33 veces que el Congreso ha fallado en legislar sobre el aborto,https://www.eltiempo.com/justicia/cortes/congreso-no-ha-regulado-aborto-eutanasia-dosis-minima-pese-a-ordenes-de-corte-constitucional-463232
"El 22 de febrero parte de Wuhan el vuelo de 30 horas para traer a los 14 colombianos que se encuentran en la ciudad china donde comenzó el brote de COVID-19, que a la fecha ha causado 1.873 muertes e 73.328 infectados.",Así sería la cuarentena en el país para los colombianos de Wuhan,https://www.eltiempo.com/salud/como-es-la-cuarentena-para-el-coronavirus-y-los-colombianos-que-regresan-de-wuhan-463446
"Sergio Ramírez, premio Cervantes 2017, dice que tiene muy presente el ajiaco colombiano porque en su país también hay un plato con ese nombre: el ayaco, ahaco o ajiaco nicaragüense.",Sergio Ramírez: 'Del pato a la sangre' al restaurante que vende boas,https://www.eltiempo.com/cultura/gastronomia/de-ruben-dario-a-bourdain-entrevista-con-sergio-ramirez-463152
"El senador uribista Ernesto Macías está, otra vez, en el centro de la polémica. En este caso es tendencia en las redes sociales por una denuncia de Noticias Uno que reveló que el expresidente de esta corporación se pasó en tiempo récord al sistema de pensiones Colpensiones.",Acusan a Macías de pasarse a Colpensiones irregularmente,https://www.eltiempo.com/politica/congreso/acusan-a-ernesto-macias-de-pasarse-a-colpensiones-irregularmente-463154
"El recorrido y la logística para que los compatriotas colombianos que permanecieron atrapados en Wuhan, epicentro del coronavirus, puedan volver al país, justo después de que se conociera que un colombiano en el crucero en Yokohama, Japón, está infectado. Además, en este episodio: Balance de la reacción a la escalada de ataques del Eln en 72 horas, el triunfo del ciclista Egan Bernal en los premios llamados ""los Óscar de los deportes"", la privacidad de los datos en Facebook que reclama la SIC ante la red internacional y, al final, la sección 'La greca'.",¿Cómo regresarán los 14 colombianos en Wuhan? / El gran Egan Bernal,https://www.eltiempo.com/podcast/el-primer-cafe/colombianos-en-wuhan-y-egan-bernal-temas-de-el-primer-cafe-463300
"Pequeños propietarios de vehículos transportadores de carga y pasajeros podrán adquirir vehículos por reposición sin tener que pagar el valor del 19 por ciento correspondiente al IVA en el momento de la compra de uno nuevo.El incentivo tributario se enmarca en la estrategia del Gobierno que busca promover la modernización del sector transporte, apostándole a mejorar la competitividad de este por medio de la renovación de vehículos de transporte.",Transportadores podrán contar con la exención del IVA,https://www.eltiempo.com/economia/sectores/exencion-del-iva-con-decreto-para-incentivar-modernizacion-del-transporte-463260
"Es una cifra dramática e imposible de entender: el 74 por ciento de las 25.695 víctimas de violencia sexual registradas en la Fiscalía General de la Nación durante el 2019 –porque Medicina Legal les practicó los exámenes de rigor– eran colombianos de menos de 15 años, niños. Es esta una realidad monstruosa que, además de todo, no cesa, pues, como lo detalló la subeditora de Justicia de este diario, Milena Sarralde, en un extenso artículo especial de la serie ‘No es hora de callar’, en enero de este 2020 la Fiscalía General recibió 3.348 denuncias por delitos sexuales, o sea, 7,72 por ciento más que en enero del año pasado.",,https://www.eltiempo.com/opinion/editorial/lo-impensable-editorial-463240
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









","
Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
",https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/en-fotos-la-lujosa-finca-del-hombre-de-confianza-de-otoniel-463456
"La salsa caleña, esa del pasito más rápido de lo normal, la que ha generado industrias culturales y ha salvado de la violencia a tantos jóvenes, empezó a hacer camino para convertirse en patrimonio cultural inmaterial de la nación.",El Complejo dancístico de la salsa caleña se postula como patrimonio,https://www.eltiempo.com/cultura/musica-y-libros/la-salsa-calena-quiere-ser-patrimonio-nacional-463192
"





Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...












Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        


El Distrito expidió los decretos para garantizar el orden público dura ...














Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        












Explosión

03:13 p.m. 




                            Bus que estalló en Cauca salió de la Terminal en Pasto e iba para Cali
                        









","
La historia del padre que le enseñó a su hija a reírse de las bombas
",https://www.eltiempo.com/justicia/delitos/crimenes-cometidos-por-ninos-asesinos-462258
"La tranquilidad del barrio El Salado, una zona de estratos 2 y 3 de Ibagué, Tolima, se vio interrumpida en la noche de este domingo con el asesinato de tres personas, dos de ellas de nacionalidad venezolana.Las personas se desplazaban en un automóvil y repentinamente fueron atacadas a bala por desconocidos que iban en una moto. ",El extraño crimen de tres personas que conmociona a Ibagué,https://www.eltiempo.com/colombia/otras-ciudades/identifican-a-sicarios-que-mataron-tres-personas-en-ibague-462976
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









",Se confirma primer caso de colombiano con coronavirus,https://www.eltiempo.com/salud/coronavirus-se-confirma-el-primer-caso-de-colombiano-con-la-enfermedad-463036
Un nuevo filtro para redes sociales que puede detectar y borrar fotografías no solicitadas de hombres desnudos ya está disponible en Twitter.,El nuevo filtro de Twitter que borra fotos de hombres desnudos,https://www.eltiempo.com/tecnosfera/novedades-tecnologia/el-nuevo-filtro-de-twitter-que-borra-fotos-de-hombres-desnudos-462922
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









","
Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
",https://www.eltiempo.com/cultura/gente/san-valentin-y-los-memes-que-rompieron-las-redes-esta-semana-462176
"Durante los últimos años, Colombia se ha destacado a nivel mundial por las grandes evoluciones que han tenido las diferentes regiones del país. Ciudades como Medellín, Bogotá, y sobre todo, Barranquilla y otros municipios del Atlántico, le han apostado a la realización de proyectos, que permitan el mejoramiento de la zona.","Es el momento de invertir en Puerto Colombia, Atlántico",https://www.eltiempo.com/contenido-comercial/es-el-momento-de-invertir-en-puerto-colombia-atlantico-462314
"Países europeos, Estados Unidos y muchos de Asia encontraron en diversos momentos que sus sistemas educativos no les aseguraban su prevalencia como potencias mundiales, y eso los condujo a convocar comisiones de alto nivel. Organizaciones como la Unesco y la Cumbre Mundial para la Innovación en Educación (Wise) también convocan a expertos que permitan pensar más allá de las urgencias de la gestión cotidiana, abriendo perspectivas y planteando temas críticos que requieren acción de los gobiernos, y procesos activos de discusión en diversos sectores de la ciudadanía.",,https://www.eltiempo.com/opinion/columnistas/francisco-cajiao/las-recomendaciones-de-los-sabios-columna-de-francisco-cajiao-463224
"Este año, la Organización de las Naciones Unidas cumple 75 años, y ya empezaron a circular los análisis fáciles que sugieren que han sido años de fracaso, de objetivos sin lograr. Nada más este fin de semana que acaba de pasar, leí en un medio de circulación nacional un artículo que hablaba de la incapacidad de la organización para lidiar con casos de genocidio y decía que dicha incapacidad se debía, principalmente, a la necesidad de respetar la soberanía de los Estados establecida como norma por esa misma organización.",,https://www.eltiempo.com/opinion/columnistas/sandra-borda-guzman/la-onu-y-el-populismo-columna-de-sandra-borda-g-463222
"Ya se sabe: la alimentación impacta, para bien o para mal, en los resultados que se obtienen de la práctica de actividad física. Sin caer en fundamentalismos, es común, sin embargo, centrar la dieta en ciertos alimentos considerados indispensables para mejorar el rendimiento físico. ¿Está bien limitarse solo a ellos?“Los alimentos ricos en carbohidratos y proteínas potencian el rendimiento deportivo. En cambio, aconsejo disminuir la cantidad y mejorar la calidad de aquellos que aportan grasas. Estas no deben suprimirse porque son también indispensables”, explica la profesora Andrea Miranda, especialista en nutrición.",¿Qué se debe comer para rendir mejor en el gimnasio?,https://www.eltiempo.com/salud/alimentos-recomendados-para-consumir-despues-de-entrenar-462590
"Mucha polémica se generó en Argentina por unas imágenes en las que se ve a Diego Maradona recibiendo algo de parte de un colaborador, en pleno partido de Gimnasia, mientras los otros asistentes se apresuran a tapar la cámara para que no se vea qué consume el entrenador. Hubo suspicacia y muchos comentarios en redes sociales que apuntaban a que el técnico recibió algo ilegal y que por eso fue encubierto. Sin embargo,  este martes lmedios argentunos informaron que lo que tomó el técnico fueron pastilla para la presión; desde su entorno argumentaron que le dieron la medicación porque estaba bastante nervioso por el partido y que lo taparon para tratar de evitar que se hablara del tema, según publica La Nación.","¿Qué consumió Maradona en pleno partido?, polémica en Argentina",https://www.eltiempo.com/deportes/futbol-internacional/polemica-en-argentina-por-pastillas-que-oculto-maradona-en-el-banco-tecnico-463424
"Este lunes un trino del congresista del Partido Verde, Mauricio Toro, ha generado polémica en redes sociales. ",'Me impiden entrar a audiencia por llevar bandera LGBTI': Congresista,https://www.eltiempo.com/politica/partidos-politicos/congresista-mauricio-toro-dice-que-no-lo-dejaron-ingresar-a-audiencia-por-llevar-bandera-lgbti-463158
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









",Viajes para renacer,https://www.eltiempo.com/vida/viajar/turismo-en-el-posconflicto-en-tres-regiones-de-colombia-424272
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









",Robo de papel higiénico en Hong Kong por nuevo caso de coronavirus,https://www.eltiempo.com/mundo/asia/robo-de-papel-higienico-en-hong-kong-por-nuevo-caso-de-coronavirus-462938
"Aunque Santander ocupa el tercer lugar en competitividad del país, según el Índice de Competitividad Departamental (2019), desde hace más de una década no ha contado con proyectos de megainversión. Es precisamente ese interés de potenciar al departamento, el que ha llevado a sectores públicos y privados a construir líneas estratégicas para atraer grandes desarrollos económicos a la región.",Santander se perfila como epicentro para el desarrollo,https://www.eltiempo.com/contenido-comercial/santander-se-perfila-como-centro-de-desarrollo-de-colombia-460060
"Detrás de la declaración de insubsistencia del presidente de la Agencia Nacional de Hidrocarburos, Luis Miguel Morelli, no solo hubo graves denuncias de clientelismo y corrupción, que ya son de conocimiento de los organismos de control, sino también el el creciente poder que comenzó Slendy Clavijo, una contratista de la entidad.","La mujer que movía los hilos de la ANH, según denuncia",https://www.eltiempo.com/economia/sectores/la-mujer-tras-el-escandalo-en-la-agencia-nacional-de-hidrocarburos-463370
"





Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...












Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        


El Distrito expidió los decretos para garantizar el orden público dura ...














Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        












Explosión

03:13 p.m. 




                            Bus que estalló en Cauca salió de la Terminal en Pasto e iba para Cali
                        









","
La historia del padre que le enseñó a su hija a reírse de las bombas
",https://www.eltiempo.com/bogota/accidentes-aereos-recientes-en-bogota-y-alrededores-462182
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









",Estudiantes colombianos permanecen encerrados en universidad de China,https://www.eltiempo.com/bogota/tres-estudiantes-colombianos-permanecen-encerrados-en-universidad-de-china-462138
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









",El vogue: el baile del orgullo gay que reafirma la identidad LGBTI,https://www.eltiempo.com/cultura/arte-y-teatro/vogue-que-es-el-baile-del-orgullo-gay-462880
Un video en el que aparece una mujer bailándole de manera sensual a un policía durante el desfile de La Guacherna ha causado el rechazo y el malestar de muchos sectores de Barranquilla.,Mujer acosó sexualmente a policía durante el Carnaval de Barranquilla,https://www.eltiempo.com/colombia/barranquilla/video-de-mujer-acosando-a-policia-en-guacherna-del-carnaval-de-barranquilla-463050
La oposición venezolana denunció este martes que el régimen de Nicolás Maduro empleó a miembros de la guerrilla colombiana Ejército de Liberación Nacional (Eln) para tomar el control y prestar seguridad ciudadana a un pueblo del fronterizo estado de Táchira.Le puede interesar: ¿Por qué régimen de Maduro dice que tío de Juan Guaidó es terrorista?,Oposición denuncia que Maduro emplea a miembros del Eln en la frontera,https://www.eltiempo.com/mundo/venezuela/denuncian-que-maduro-utiliza-a-la-guerrilla-del-eln-en-la-frontera-463518
"





Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        


Las tres víctimas eran miembros de una misma familia. La Policía ofrec ...












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        


Según Carlos Holmes Trujillo, aerovan afiliada a la empresa Supertaxis ...














Explosión

03:13 p.m. 




                            Bus que estalló en Cauca salió de la Terminal en Pasto e iba para Cali
                        












Comuna 13 de Medellín

03:04 p.m. 




                            Preocupación en la Comuna 13 por 6 muertes violentas en 48 horas
                        












Defensa propia

03:02 p.m. 




                            Hombre mató a presunto ladrón que habría robado a su hijo
                        









",Esto es lo que les espera a muchos colombianos en la sala de urgencias,https://www.eltiempo.com/salud/servicio-de-urgencias-en-colombia-la-critica-situacion-del-pais-en-el-sector-de-la-salud-460436
"El senador Gustavo Petro denunció en días pasados que hombres encapuchados ingresaron a la vivienda de su mamá, en el municipio de Cajicá (Cundinamarca) y que no se robaron nada. ""El puesto fijo pedido al gobierno para mi familia desde hace 4 años, nunca lo ponen, nunca investigan o encuentran a los causantes. Es un Estado que permite la amenaza y la violencia contra quienes no están de acuerdo con su gobierno"", informó el congresista en su cuenta de Twitter.","Robo, la principal hipótesis en ataque a la casa de la mamá de Petro",https://www.eltiempo.com/bogota/ataque-a-casa-de-mama-de-gustavo-petro-seria-por-un-robo-463324
"El pasado viernes el Eln dio inicio a un 'paro armado' de 72 horas que incluyó el bloqueo de varias vías, ataques a la infraestructura petrolera, ciudades con su comercio cerrado y hostigamientos a la Fuerza Pública.Pero este martes esa guerrilla emitió un comunicado en el que justifica sus acciones, pero se disculpa por las incomodidades que causó.",Eln se disculpa por 'incomodidades causadas' con el paro,https://www.eltiempo.com/politica/proceso-de-paz/eln-se-disculpa-por-incomodidades-causadas-con-el-paro-463508
"Rusia anunció este martes que prohibirá la entrada de ciudadanos chinos a su territorio a partir del jueves, una nueva medida drástica para intentar frenar la propagación de la epidemia del coronavirus.",Rusia prohíbe la entrada de ciudadanos chinos a causa del coronavirus,https://www.eltiempo.com/mundo/asia/rusia-no-dejara-entrar-a-chinos-por-temor-al-coronavirus-463516
